CpG,Gene,Discovery_group,EWAS_abs_estimate,haEWAS_abs_estimate
cg25982880,ARRDC5,Common,0.118260073831574,0.214211237119339
cg25982880,MIR7-3HG,Common,0.278183624301749,0.604516941886435
cg26002218,APOPT1,Common,0.129419371307295,1.32249068611994
cg26002218,KLC1,Common,0.0930983997394138,0.694870383318859
cg26002218,RP11-45P15.2,Common,0.0005381743326381,0.0093288202600841
cg26002218,RP11-45P15.4,Common,0.230552920915063,1.18733040751465
cg26023912,HOXA10-AS,Common,0.0024242806548552,0.0748668296452897
cg26023912,RPL7AP38,Common,0.0001299121161626,0.006194918181577
cg26053066,C9orf89,Common,0.121576976236934,0.160225426477362
cg26053066,RP11-165J3.6,Common,0.194268693089563,0.261611271602598
cg26112639,RP11-488L18.6,Common,0.198176531212326,0.22844731012572
cg26118759,RP5-1086K13.1,Common,0.0293572654536194,0.051569273482044
cg26149485,C19orf35,Common,0.0618773322130038,0.146692352407385
cg26149485,GADD45B,Common,0.280532536637187,0.612106046463815
cg26149485,SF3A2,Common,0.0700345873022089,0.168725827175294
cg26153054,AC131180.1,Common,0.0115361036873294,0.0499053923782393
cg26153054,KLF2P4,Common,0.0206253374993158,0.222940385800075
cg26153054,PLEKHB2,Common,0.0806880581860983,0.559652006013032
cg26194251,SPERT,Common,0.0157506630473243,0.0185146264588585
cg26195652,C1orf210,Common,0.0315402383328377,0.0361539834606152
cg26264232,HOTTIP,Common,0.0033055764732337,0.0115248492112189
cg26264232,HOXA6,Common,0.0002028764302024,0.0006299282868968
cg26288892,RP11-535A19.2,Common,0.0876268491611903,1949899550.52063
cg26295435,GFOD2,Common,0.130514601578501,0.288078385034167
cg26295435,NUTF2,Common,0.0915379988928796,0.209320231768579
cg26295435,RANBP10,Common,0.104245290277645,0.223977380493484
cg26333751,CD63,Common,0.174314024863707,0.305262097852727
cg26333751,CDK2,Common,0.252748417297857,0.392697046675159
cg26333751,ERBB3,Common,0.260212190173007,0.45263655281805
cg26333751,GDF11,Common,0.215866169876088,0.331076628829811
cg26333751,MYL6,Common,0.137500396593085,0.232146692299272
cg26333751,RP11-644F5.11,Common,0.200311906802764,0.303258389950661
cg26333751,SMARCC2,Common,0.239888255205761,0.414434815766472
cg26333751,SUOX,Common,0.148220882795726,0.25445479695211
cg26360402,IGHA2,Common,0.109717861898291,0.132867345931858
cg26360402,IGHG1,Common,0.278934998588777,0.339003035750465
cg26360402,RP11-521B24.5,Common,0.0734873351351447,0.0874694546169661
cg26402660,HOTTIP,Common,0.0021729116385895,0.0259474373325037
cg26402660,HOXA-AS3,Common,4.62658383317023e-05,0.0005436753811782
cg26407544,RP5-930J4.2,Common,0.0010221921138514,0.0019884299844418
cg26418434,RP11-691N7.6,Common,0.0324753063423998,0.0526427008762307
cg26418434,RP11-872D17.4,Common,0.0657554108660571,0.119007668214877
cg26422762,LINC00899,Common,0.129562028827066,0.593560440714254
cg26422762,RP6-109B7.2,Common,0.0396000190428654,0.178538713512444
cg26433975,AC004854.5,Common,0.2205909216962,0.255857436299334
cg26433975,CCM2,Common,0.122298479123271,0.141073450025268
cg26433975,MYO1G,Common,0.249661641579637,0.290862608357746
cg26433975,NACAD,Common,0.134763286206667,0.152845412146437
cg26433975,RP4-647J21.1,Common,0.0704626681783056,0.0815143435274944
cg26433975,TBRG4,Common,0.115052579848097,0.132071629206369
cg26470479,CTD-3193K9.3,Common,0.0343463043545631,0.0490187006798085
cg26470479,PTP4A2P1,Common,0.0660864711504921,0.0959346596080606
cg26476820,CAPG,Common,0.281876289954857,0.33513552979905
cg26479630,BTNL9,Common,0.504863768340697,4.27435270054217
cg26504421,COG1,Common,0.156108736027997,0.493490861998047
cg26506790,GSE1,Common,0.139196136839281,0.147534189504471
cg26516710,SRRM2-AS1,Common,0.0888997020634345,0.352495011516923
cg26553501,RP11-181G12.4,Common,0.0041936975088445,0.0129830251831544
cg26581200,AC004832.1,Common,0.0519869365280013,0.0588075710080156
cg26581200,LIF,Common,0.185535262392003,0.208789796344029
cg26581200,OSM,Common,0.075498301729618,0.0850781070827793
cg26581206,NCOR2,Common,0.058229957410137,0.079149989813732
cg26587870,HIST1H4PS1,Common,0.0027452039464953,0.0070730010110805
cg26598899,TSPAN32,Common,0.0849904275332732,0.100755453282332
cg26619671,SPATA2L,Common,0.436272059197674,0.406558162432737
cg26619671,SPIRE2,Common,0.206219866825065,0.187206338989095
cg26628907,RP11-387H17.6,Common,0.0181089078811288,0.0254042604779349
cg26643870,CSDC2,Common,0.30704505487433,0.437446530069908
cg26643870,L3MBTL2,Common,0.0871919369552516,0.125945675519224
cg26643870,MEI1,Common,0.245446436162085,0.350048899240408
cg26643870,PHF5A,Common,0.0998135360971717,0.142824070511115
cg26654827,SERPINE1,Common,0.265142080988627,0.738322625900283
cg26685998,ZFP36L2,Common,0.330178548555881,0.484064391973225
cg26687072,SKAP1,Common,0.16947255798047,1.20601804643041
cg26734350,COQ9,Common,0.0798460008270901,0.24468850030102
cg26734350,KIFC3,Common,0.103648322681442,0.323971141253391
cg26734350,RP11-405F3.2,Common,0.0035913779124523,0.0111297245470883
cg26735503,CPNE1,Common,0.289765566147025,0.572117569924919
cg26735503,EDEM2,Common,0.185427869167442,0.395694173826316
cg26741686,C4orf47,Common,0.100672782551546,0.147253604292863
cg26741686,UFSP2,Common,0.128180280056889,0.186886943534527
cg26769927,AC009133.17,Common,0.0096378227157108,0.01066115805759
cg26787863,KISS1,Common,0.111890789476236,0.37124686416974
cg26792089,NPIPB6,Common,0.230550465514531,0.232646720297504
cg26793227,SPATA21,Common,0.0260105782349866,0.0293936616891926
cg26793227,SPEN,Common,0.121716171689288,0.137366979054047
cg26799250,TXNDC17,Common,0.17728802932857,0.210198893466405
cg26842815,C1R,Common,0.423399241955216,0.693158754619294
cg26842815,C1RL,Common,0.185359130594804,0.293806255462147
cg26842815,C1S,Common,0.322618616396002,0.503497188570547
cg26842815,CD4,Common,0.173911053470311,0.301799131489694
cg26842815,PHB2,Common,0.0900629811896898,0.15395384742281
cg26842815,PTPN6,Common,0.460455123253203,0.763833060624525
cg26874693,AC002979.1,Common,0.234674970940494,1.26745392596293
cg26920864,LA16c-325D7.2,Common,0.261085658698738,0.30940969787951
cg26920864,LA16c-380H5.2,Common,0.152412307049316,0.193320580687438
cg26921612,RP1-180M12.1,Common,0.0034924341649692,0.0062128023429438
cg26972389,FAM196B,Common,0.0646175646519115,0.141970492011977
cg27004182,LYN,Common,0.181921067167509,0.234581847317704
cg27012908,CDR2,Common,0.0991329746955972,0.108722361695151
cg27012908,RP11-101E7.2,Common,0.0042668042488665,0.0046953933381564
cg27081745,RP11-404L6.2,Common,0.0384673995125431,6024304815.6099
cg27098804,CD5,Common,0.0262904689873645,0.125961556774942
cg27098804,CD6,Common,0.270680414719253,1.26860495596071
cg27107144,AC005944.2,Common,0.0415965153135121,0.211653243864328
cg27111250,ANTXR2,Common,0.0987854467489,0.739843166045205
cg27125093,AC005264.2,Common,0.0118275302645279,0.0149629057188238
cg27125093,TLE2,Common,0.0958130485911954,0.117910329550264
cg27162882,HOXA-AS3,Common,9.34094923984824e-05,0.0001474847636528
cg27162882,HOXA11-AS,Common,0.0136283289867878,0.0220012154978652
cg27162882,HOXA5,Common,0.0123333820754535,0.0203716467469994
cg27200630,GAPDHP39,Common,0.0022918463401928,0.0099024004089505
cg27213872,AC007362.1,Common,0.197284433220514,0.237258088404934
cg27217474,HOXB5,Common,0.0102254868469661,0.0596662228342503
cg27228136,CYTH4,Common,0.211474798902831,1.02412541483296
cg27257453,RP11-486L19.2,Common,0.0179479227812641,0.100320852821463
cg27317046,AREL1,Common,0.0615559762056548,0.339782151754819
cg27317046,NPC2,Common,0.151476878026021,0.522684914876483
cg27317046,VRTN,Common,0.0149252208363543,0.122672258161309
cg27343684,RP1-152L7.5,Common,0.069927634262902,0.102495322922974
cg27359668,F10,Common,0.107681128323403,0.109587172672174
cg27365978,GSTO2,Common,0.165914558873144,0.181387653240192
cg27405128,RP11-925D8.6,Common,0.0057392734640704,0.0126930190155917
cg27409802,TPRG1-AS1,Common,0.0954219109411109,2.28113846302833
cg27421679,SLC25A20,Common,0.137152188613076,0.29975078044141
cg27432864,RP11-841C19.3,Common,0.0256418988805223,0.216178314295484
cg27471246,KCNJ15,Common,0.0234296830595706,0.0260986857525216
cg27482619,MAP3K8,Common,0.165932963165233,0.233840479440177
cg27485921,SOCS5,Common,0.135864228433153,0.254160402899311
cg27489373,LA16c-316G12.2,Common,0.12755599397384,0.114501345904084
cg27489373,LA16c-395F10.2,Common,0.151653740078174,0.135566713972071
cg27522367,RP11-469H8.8,Common,0.0021482902540478,0.0035683202978712
cg27522367,RP11-70F11.8,Common,0.0854306164954486,0.146240018132549
cg27531366,CD164L2,Common,0.138315497952737,0.793335076547078
cg27531366,RP11-4K3__A.3,Common,0.210541911529796,1.14523185837361
cg27537164,RP11-351J23.1,Common,0.0219542189667658,0.299377912268849
cg27566403,LGALS3BP,Common,0.159408564166396,0.408306290515854
cg27573991,OR2B11,Common,0.0056564767988971,0.0073118779524883
cg27573991,ZNF496,Common,0.0982696286125817,0.12516326043689
cg27578734,RP11-503G7.1,Common,0.000498615496262,0.0005807131305912
cg27606341,FYB,Common,0.21118632013596,0.273203137274638
cg27606341,RICTOR,Common,0.120756047256872,0.158663816834312
cg27624319,TP53INP2,Common,0.205845199273639,1.38233664772533
cg27639662,PRDM8,Common,0.282594819008666,2.93024924755389
cg27660627,SPG7,Common,0.106372356451388,0.168876074633303
cg00001099,RP11-216N21.2,haEWAS-specific,0.0115981439920934,0.0209627283212966
cg00057966,MSX2P1,haEWAS-specific,0.0062419662416888,0.0102480668203546
cg00118783,AC009041.1,haEWAS-specific,0.00419871204873,0.0729145775407589
cg00118783,LA16c-381G6.1,haEWAS-specific,0.0207572049807299,0.375488700985282
cg00126889,RP11-589C21.1,haEWAS-specific,0.0255410484151348,0.559850506225747
cg00171729,PAQR8,haEWAS-specific,0.17706261952158,2.70559769799759
cg00326231,TSSK2,haEWAS-specific,0.0172558979238262,0.0476163098413324
cg00340349,ST6GALNAC6,haEWAS-specific,0.0420706697409798,0.0505358225465288
cg00423364,AP006621.8,haEWAS-specific,0.0718891988188031,0.209161851483623
cg00452882,HSD11B2,haEWAS-specific,0.0449882381713905,1.88945996608074
cg00452882,PARD6A,haEWAS-specific,0.0233054828177801,0.773968399992251
cg00562553,HOXA-AS2,haEWAS-specific,0.0038916421316409,0.104730574988331
cg00574740,RP11-173B14.4,haEWAS-specific,0.0258302082461793,0.111779984302603
cg00588297,AUP1,haEWAS-specific,0.181206025428694,0.214002632262636
cg00588297,HMGA1P8,haEWAS-specific,0.17167222982748,0.220962246355762
cg00664406,PARP3,haEWAS-specific,0.0856171282129063,0.300958044165013
cg00759427,DNAJC5,haEWAS-specific,0.0676078094380595,0.102097314791962
cg00816609,HDAC11-AS1,haEWAS-specific,0.0463389381090678,0.0762030243171823
cg00851518,WASF2,haEWAS-specific,0.0308051676765514,1.0257834673784
cg00921266,HOXA9,haEWAS-specific,0.0143770242729155,0.0902492249798367
cg00982521,TREM2,haEWAS-specific,0.145313650842758,2.22459186679218
cg00982521,TREML4,haEWAS-specific,0.0122320186474385,0.153608493119846
cg00989365,RP11-1046B16.1,haEWAS-specific,0.0359180693503356,0.856780150919833
cg01062942,BRD4,haEWAS-specific,0.0329194886609103,1.92607518920418
cg01062942,CYP4F3,haEWAS-specific,0.0185464739431212,1.13831621773317
cg01089914,DIRC3,haEWAS-specific,0.0264880854197722,0.0438820003855895
cg01217984,HOTAIRM1,haEWAS-specific,0.0697915673195368,0.808452703338147
cg01220257,CTB-129P6.4,haEWAS-specific,0.0859185683847845,1.5372557198978
cg01278291,DBN1,haEWAS-specific,0.0900848871267024,0.0989256146505734
cg01301319,HOXA-AS2,haEWAS-specific,0.0046026598630163,0.0868982444445668
cg01301319,HOXA4,haEWAS-specific,0.0143114158276097,0.341953267322112
cg01353646,RN7SL312P,haEWAS-specific,0.146513760741226,0.467846001303311
cg01419713,DKK4,haEWAS-specific,0.010929149840712,0.299909660662658
cg01431057,RN7SL44P,haEWAS-specific,0.0658522274440582,0.113536308934199
cg01439383,GRIFIN,haEWAS-specific,0.0903643861578566,0.178021395671938
cg01539849,NDUFS3,haEWAS-specific,0.0462431560887867,1.38027978837464
cg01539849,PSMC3,haEWAS-specific,0.0714093175484149,1.1889586436458
cg01688936,AC135048.13,haEWAS-specific,0.214765232648818,0.281465874209912
cg01722297,AC003665.1,haEWAS-specific,0.0522317535699299,0.0812383566294859
cg01722297,RP11-6N17.4,haEWAS-specific,0.0724685418935087,0.11119249874897
cg01722297,RP5-890E16.2,haEWAS-specific,0.0310523528244982,0.0476898698337695
cg01731500,ASPSCR1,haEWAS-specific,0.145484508661241,0.135515850207479
cg01731500,FASN,haEWAS-specific,0.128653473855932,0.127639674012861
cg01964852,HOTTIP,haEWAS-specific,0.0019847162309481,0.14990895478111
cg01964852,HOXA-AS3,haEWAS-specific,4.07723422572777e-05,0.0025158237892883
cg01964852,HOXA4,haEWAS-specific,0.0109730299607432,0.742442745894309
cg01973695,RP11-740D6.3,haEWAS-specific,0.0001969497050726,0.0040511112646767
cg01987516,CUTC,haEWAS-specific,0.0325869703082164,2.48440460504762
cg02026306,BCL2L12,haEWAS-specific,0.0739825772444921,0.536265722703098
cg02124912,PTPRVP,haEWAS-specific,0.0590959470215325,0.228403673415358
cg02182476,INSR,haEWAS-specific,0.0408043642541931,0.0541666550291818
cg02216731,PRR25,haEWAS-specific,0.0506775837486667,0.0987911624066019
cg02297801,MMP23A,haEWAS-specific,0.258538699661288,0.967144283928597
cg02342594,RBM18,haEWAS-specific,0.131865960052601,2.30546573421159
cg02490942,ATP11A-AS1,haEWAS-specific,0.0102151716847868,0.0324721085005355
cg02627455,HOTAIRM1,haEWAS-specific,0.0703004097420095,0.599993706127044
cg02637537,PIWIL2,haEWAS-specific,0.0260723121053839,0.350196936187967
cg02744249,CTSZ,haEWAS-specific,0.0562917538747989,0.0658444771484823
cg02776498,RP11-809N8.2,haEWAS-specific,0.0301841067265431,0.255755038332371
cg02803819,HOXA-AS2,haEWAS-specific,0.003549636307389,0.0630517055352736
cg02905865,HSPBP1,haEWAS-specific,0.036979875693138,0.0371562996263197
cg02905865,ZNF580,haEWAS-specific,0.0175063702420269,0.0229361020652107
cg02905865,ZNF628,haEWAS-specific,0.0560668495179156,0.056306111430654
cg02905865,ZNF784,haEWAS-specific,0.0426352169984326,0.0427732723309781
cg02916332,HOXA10,haEWAS-specific,0.0298129773127008,1.2439818058314
cg02916332,HOXA11,haEWAS-specific,0.0039738641157122,0.324845810178065
cg02916332,HOXA2,haEWAS-specific,0.0030510949890561,0.235548572323896
cg02930866,EAF1,haEWAS-specific,0.138820947648359,1.40586201277821
cg02961798,NRN1L,haEWAS-specific,0.0456631492052775,0.204237395384195
cg03013070,NOC3L,haEWAS-specific,0.137915509134029,0.953949606673086
cg03019986,HOXB5,haEWAS-specific,0.0052653392268392,0.0361809752567953
cg03169557,ZNF276,haEWAS-specific,0.0309049113361772,0.0255021234165067
cg03176993,TPRG1-AS1,haEWAS-specific,0.0386394198171868,0.254172483726237
cg03193328,GS1-124K5.2,haEWAS-specific,0.224009538277235,2.1166758117823
cg03193328,GS1-124K5.3,haEWAS-specific,0.1386319513454,1.05137133418387
cg03308399,EVX1,haEWAS-specific,0.0249055937118611,0.182401003993702
cg03337886,LINC00676,haEWAS-specific,0.0111570420931232,0.0247234704721393
cg03419014,AP000704.5,haEWAS-specific,0.101486314385429,0.763755605366551
cg03547924,NFS1,haEWAS-specific,0.0502875515355518,0.1237219601882
cg03630596,C9orf141,haEWAS-specific,0.0033492551470945,0.0323963832798809
cg03630596,GRIN1,haEWAS-specific,0.039254726092302,0.626733583479549
cg03630596,MAN1B1,haEWAS-specific,0.0118528012757754,0.251255554076051
cg03630596,RNF208,haEWAS-specific,0.0610611874275244,0.58336268877028
cg03630596,RP11-229P13.19,haEWAS-specific,0.013353496864464,0.0928942190813823
cg03630596,RP11-229P13.25,haEWAS-specific,0.0010946040744565,0.164717106722975
cg03731131,ETHE1,haEWAS-specific,0.167707850774223,2.13923222388924
cg03750567,RNU6-48P,haEWAS-specific,8.01451727627053e-05,0.0002173824172862
cg03762572,VAMP3,haEWAS-specific,0.0490295590634675,0.0665202229283987
cg03908904,NDUFA11,haEWAS-specific,0.114795174868778,0.163272055095641
cg03922423,GLI4,haEWAS-specific,0.153220257885329,0.178358035939631
cg03969996,DACT3,haEWAS-specific,0.0718867284912427,0.201622052421958
cg04026354,METTL16,haEWAS-specific,0.024499063818557,1.5700511436511
cg04026354,RP1-59D14.1,haEWAS-specific,0.0015532059642207,0.121863283611804
cg04173586,AC004490.1,haEWAS-specific,0.0496868107829255,0.0878518916316166
cg04173586,AC012615.1,haEWAS-specific,0.192664786484915,0.384443324367999
cg04173586,AMH,haEWAS-specific,0.227465560026825,0.304873926560729
cg04173586,DOT1L,haEWAS-specific,0.117395604691331,0.21692022760088
cg04173586,MKNK2,haEWAS-specific,0.0683845526682642,0.0296946965411689
cg04173586,SPPL2B,haEWAS-specific,0.0360076963588886,0.0493617424445161
cg04176122,FOXR1,haEWAS-specific,0.040981097664657,0.0841892045711984
cg04177826,ACR,haEWAS-specific,0.0132304544655127,0.63887518348719
cg04177826,KLHDC7B,haEWAS-specific,0.010304773860877,0.295371696430426
cg04248271,RNF145,haEWAS-specific,0.0554113055808661,0.180641508972482
cg04266202,MPO,haEWAS-specific,0.0434499715568506,0.0431881196332764
cg04347264,RP11-122K13.12,haEWAS-specific,0.187921835213256,1.72288429012552
cg04383462,GNAI2,haEWAS-specific,0.0149315334557875,2.41693094523712
cg04383462,RBM5,haEWAS-specific,0.0140633280146549,2.7400906633769
cg04383462,ZMYND10,haEWAS-specific,0.0569101024185169,3.90271628898064
cg04520340,SKI,haEWAS-specific,0.0615207867702386,0.125335400766754
cg04587220,CIRBP-AS1,haEWAS-specific,0.0263653318375648,0.127949649582378
cg04587220,MUM1,haEWAS-specific,0.0561519469718529,0.21951321164888
cg04587220,TMEM259,haEWAS-specific,0.0722879577543602,0.253856063310633
cg04781580,TRAV6,haEWAS-specific,4.483142502656429e-22,5.44996279647204e-07
cg04903759,RP11-576M8.2,haEWAS-specific,2.41544814326034e-22,4.39203774244732e-07
cg05076221,HOXA7,haEWAS-specific,0.0147614283556463,0.188345837432062
cg05118960,SLC38A3,haEWAS-specific,0.141668682974041,1.03019563180113
cg05142677,IL17C,haEWAS-specific,0.0210647455831709,0.265575283944558
cg05235171,IL10RA,haEWAS-specific,0.277933463369496,1.32510360871164
cg05280698,CTC-454I21.4,haEWAS-specific,7.50728241221082e-05,0.0005322963089166
cg05280698,ZNF571,haEWAS-specific,0.0244749747594527,0.16235888517604
cg05306109,ITPKB-AS1,haEWAS-specific,0.0019867197486142,0.023365320939856
cg05387167,TTLL6,haEWAS-specific,0.102766322705837,1.00723326931291
cg05387269,ATAD3C,haEWAS-specific,0.120949613319581,0.152763048623423
cg05412788,RNU4-1,haEWAS-specific,0.00167576691017,0.0106898765758258
cg05417607,PITPNA-AS1,haEWAS-specific,0.0185882439939427,0.048647583389091
cg05417607,WDR81,haEWAS-specific,0.0089748477218929,0.0355383799408657
cg05433111,RP11-1348G14.5,haEWAS-specific,0.0079161883227628,0.0132691500773732
cg05485462,OR1F2P,haEWAS-specific,0.0350008109412402,0.204940761449222
cg05485462,PKMYT1,haEWAS-specific,0.116151298004106,0.774096862783996
cg05818824,SMARCD2,haEWAS-specific,0.160354665171707,0.139089427764637
cg05827190,PIGG,haEWAS-specific,0.0573064667076108,0.0783500223446116
cg05851542,CRELD1,haEWAS-specific,0.103835325426476,2.50396424210038
cg05851542,IL17RE,haEWAS-specific,0.0217832972521991,2.03463605843375
cg05886689,RN7SL324P,haEWAS-specific,0.0011612521322233,0.0223432228765219
cg05905531,AC092566.1,haEWAS-specific,0.0001660794982607,0.0017284955486287
cg05913684,BSG,haEWAS-specific,0.140093062844522,2.8554956970973
cg05913684,CDC34,haEWAS-specific,0.075514580460339,2.65501943244518
cg05913684,CFD,haEWAS-specific,0.0349499879850753,2.96526140087999
cg06154311,MTG2,haEWAS-specific,0.0012081305788156,0.0194693867100344
cg06173513,RN7SL683P,haEWAS-specific,0.030469146099647,0.0513083666508565
cg06238004,G6PC3,haEWAS-specific,0.108493474866923,0.544922282449211
cg06238004,HDAC5,haEWAS-specific,0.10037193329742,0.526738738030231
cg06275642,PLEK,haEWAS-specific,0.0560034813427278,0.136963930967866
cg06287548,BTF3P6,haEWAS-specific,0.0358638942866324,0.0600897774188583
cg06287548,DONSON,haEWAS-specific,0.0583223845444763,0.100943452396557
cg06287548,ITSN1,haEWAS-specific,0.0864632755681116,0.151061311621166
cg06396119,CDADC1,haEWAS-specific,0.131516719863663,0.282629102626971
cg06693983,CTD-2105E13.6,haEWAS-specific,0.0077536862915846,0.0458966843590026
cg06693983,SSC5D,haEWAS-specific,0.0288887101650875,0.654202765445603
cg06768599,CHMP4A,haEWAS-specific,0.0957914938205446,0.703579859908165
cg06830450,KIF5A,haEWAS-specific,0.142939661815859,0.489506425539217
cg06836948,RP11-629G13.1,haEWAS-specific,0.0569261100608523,0.188346949521144
cg06850526,RP11-1055B8.3,haEWAS-specific,0.0873730034456483,4.89168466243993
cg06852461,C1orf132,haEWAS-specific,0.140719166465931,1.38485062462448
cg06869935,RP11-863P13.1,haEWAS-specific,0.0860203554860327,0.390259637509857
cg06934654,CTD-2555A7.3,haEWAS-specific,0.0019174123460317,0.0022606473003531
cg06962918,SNX13,haEWAS-specific,0.0594136898362111,0.252668847069303
cg07013258,SRCAP,haEWAS-specific,0.0930645568526645,0.194738779218248
cg07016605,OGFOD3,haEWAS-specific,0.145784860938463,0.202368626778009
cg07044938,LINC00920,haEWAS-specific,0.0308218689415986,0.767460937950923
cg07047570,C20orf26,haEWAS-specific,0.0371624622612034,1.09316157648888
cg07048527,HOXB-AS3,haEWAS-specific,0.0352591715631109,1.11151329882297
cg07060794,GPNMB,haEWAS-specific,0.189010541457329,0.24873732300654
cg07073662,E4F1,haEWAS-specific,0.0656832610790992,0.0846800390024465
cg07073662,RPL3L,haEWAS-specific,0.0164706856815594,0.0211796420069889
cg07148458,ELP5,haEWAS-specific,0.0746140276370558,0.86090685848353
cg07148458,SLC2A4,haEWAS-specific,0.0612249542296616,1.12655718459646
cg07180538,FOXK1,haEWAS-specific,0.0184107817586488,0.0249020380462178
cg07197059,AP1G2,haEWAS-specific,0.166725022140468,1.25497211833689
cg07197059,BCL2L2-PABPN1,haEWAS-specific,0.177017620215846,1.01107419874753
cg07498879,RP1-102K2.6,haEWAS-specific,0.0014740725142075,0.0016209871540662
cg07503630,ECEL1P3,haEWAS-specific,0.0001312953771108,0.0004560520981464
cg07503630,EFHD1,haEWAS-specific,0.141380857086921,0.387220719954591
cg07599786,SHISA4,haEWAS-specific,0.0813911029922909,0.153315664063329
cg07737292,RP11-325K4.3,haEWAS-specific,0.0541620485642248,0.0623884218629326
cg07855319,PDF,haEWAS-specific,0.317613993217219,0.68860777374781
cg07871971,CNTNAP1,haEWAS-specific,0.0810053973472851,0.0822107089541801
cg07871971,TUBG1,haEWAS-specific,0.111840806776257,0.115359565059653
cg07882648,ZBTB46,haEWAS-specific,0.103952855308664,0.322330911255716
cg07963670,ENTPD4,haEWAS-specific,0.0687892128243851,0.150716342604699
cg08000731,IFITM3,haEWAS-specific,0.183851513864533,1.36693570198746
cg08027484,RP11-360O19.4,haEWAS-specific,0.0001307077533632,0.000216698710338
cg08101036,SKAP2,haEWAS-specific,0.0336143660999297,0.327688859224964
cg08136169,MYH7,haEWAS-specific,0.0761195345685782,0.322637834224835
cg08139512,NELL1,haEWAS-specific,0.233082352462751,0.298599247638523
cg08166729,AC008060.7,haEWAS-specific,0.0592470519848017,0.0705018454867512
cg08166729,INSIG1,haEWAS-specific,0.0810818365362523,0.0810118860788407
cg08379738,MLLT1,haEWAS-specific,0.132254660496727,2.20053379077524
cg08379987,MEDAG,haEWAS-specific,0.0526252776467993,1.02881070515809
cg08464505,TUBGCP3,haEWAS-specific,0.0781411904712554,0.360381628323634
cg08480068,AC009133.14,haEWAS-specific,0.0665411561201149,0.064271706680856
cg08480068,SLX1B-SULT1A4,haEWAS-specific,0.118513750267457,0.113735862207961
cg08681293,APC2,haEWAS-specific,0.159258221794348,3.94192472854196
cg08681293,C19orf26,haEWAS-specific,0.194468474213885,6.10268329650356
cg08681293,CNN2,haEWAS-specific,0.128080724356,6.53633241632442
cg08681293,RPS15P9,haEWAS-specific,0.115273736045473,2.62555252381584
cg08681293,SBNO2,haEWAS-specific,0.126015639580554,6.78782551142158
cg08694923,RP11-863P13.2,haEWAS-specific,0.056513648372297,0.06717992041081
cg08775230,RP11-108O10.2,haEWAS-specific,0.0336284686301622,0.0810516712840288
cg08792703,ZP1,haEWAS-specific,0.0590376444232324,0.0649371940406716
cg08813888,AC113607.2,haEWAS-specific,5.34389654404807e-05,5.4042235846495e-05
cg08846079,RP4-773N10.4,haEWAS-specific,0.102944978035942,0.641086250163985
cg08898055,RP11-252I14.1,haEWAS-specific,0.0362524140745035,4.50750780854904
cg08898775,RP11-30K9.7,haEWAS-specific,0.0016795461061319,0.0039371138196441
cg08961287,HMGB1P8,haEWAS-specific,1.3204689936801001e-21,1.0301422999461e-06
cg09022607,RP11-57H14.3,haEWAS-specific,0.113664528594549,0.868601063585746
cg09025210,KRT18P35,haEWAS-specific,0.002028327565524,0.0172274173083637
cg09160359,RP11-775C24.3,haEWAS-specific,0.0217123640457856,0.0290501016624473
cg09219364,RP5-1002M8.4,haEWAS-specific,0.0004043920457403,0.0096442837079919
cg09219364,SLC24A3,haEWAS-specific,0.173852508132611,3.66053048538731
cg09320199,PEMT,haEWAS-specific,0.1405484776343,0.529567121080046
cg09328012,LINC00899,haEWAS-specific,0.134646532462258,0.344204222177586
cg09354949,SLC25A45,haEWAS-specific,0.0257335691604591,0.0298077926463454
cg09354949,TM7SF2,haEWAS-specific,0.0630014397079269,0.0615629768491336
cg09354949,VPS51,haEWAS-specific,0.0273719863805744,0.0328269697597315
cg09490371,EIF4E2,haEWAS-specific,0.0403816522257733,0.183313284294054
cg09522706,AZGP1P1,haEWAS-specific,0.0402777662067358,2.04174209433799
cg09522706,STAG3,haEWAS-specific,0.0560396896407264,3.47250965728791
cg09663193,TNK1,haEWAS-specific,0.0822138973721374,0.408292313283308
cg09853238,UST,haEWAS-specific,0.110758672599753,0.223769868251927
cg09946623,AC009133.12,haEWAS-specific,0.0341914185608043,0.265257639227094
cg09946623,MVP,haEWAS-specific,0.0934112888986772,0.613141936367429
cg09977847,POLHP1,haEWAS-specific,2.2959242729994502e-20,3.34531358459915e-06
cg09991306,KIF1A,haEWAS-specific,0.054184302633945,1.19841283389427
cg10095954,C17orf85,haEWAS-specific,0.0013191146232594,1.16626498644481
cg10327067,GPR124,haEWAS-specific,0.210672482171595,1.89135579458889
cg10327067,RP11-346L1.2,haEWAS-specific,0.0797853494335517,0.791020248978253
cg10350880,ZAN,haEWAS-specific,0.0009382230198235,0.0027326225046304
cg10464462,FNDC8,haEWAS-specific,0.014944548991261,0.0259023023607717
cg10583651,BBS12,haEWAS-specific,0.0635855962960234,0.444035264196199
cg11050988,AC110781.3,haEWAS-specific,0.0253922291129007,0.028852675599392
cg11241278,EXOC7,haEWAS-specific,0.0330083432747208,0.0243339938949251
cg11241278,UNC13D,haEWAS-specific,0.0801135212276381,0.0603904839391559
cg11288831,UPF3A,haEWAS-specific,0.0939518878115092,0.0787924639991891
cg11372934,DGKQ,haEWAS-specific,0.0762103275562537,0.0774525591925551
